order_id,user_id,order_date,amount,status
35999,7949,2024-03-03,122.73,completed
36000,3625,2024-12-27,125.19,completed
36001,8929,2024-12-03,43.44,completed
36002,3484,2024-02-22,75.0,completed
36003,1996,2024-02-11,157.57,completed
36004,6075,2024-07-09,68.82,cancelled
36005,1564,2024-02-18,127.61,completed
36006,4644,2024-02-12,119.35,refunded
36007,6139,2024-04-18,52.27,completed
36008,696,2024-07-31,52.52,cancelled
36009,8321,2024-11-27,119.26,refunded
36010,8808,2024-06-07,217.04,cancelled
36011,7071,2024-11-03,48.28,refunded
36012,9065,2024-05-10,40.11,completed
36013,6973,2024-06-11,72.84,cancelled
36014,6637,2024-05-18,68.72,completed
36015,2292,2024-07-19,73.87,completed
36016,4818,2024-10-13,98.48,cancelled
36017,8254,2024-02-06,69.13,completed
36018,4367,2024-08-02,74.83,completed
36019,1050,2024-08-28,137.29,completed
36020,4013,2024-07-26,34.0,completed
36021,1685,2024-09-14,101.57,completed
36022,8958,2024-02-09,75.84,completed
36023,2113,2024-12-12,90.46,completed
36024,1233,2024-01-04,52.45,cancelled
36025,9,2024-06-17,137.76,completed
36026,1178,2024-01-30,37.09,completed
36027,1017,2024-07-10,120.08,completed
36028,3282,2024-03-23,159.4,refunded
36029,7478,2024-09-02,88.45,completed
36030,9991,2024-11-06,31.64,cancelled
36031,4958,2024-09-22,25.64,completed
36032,1355,2024-11-27,305.53,completed
36033,5709,2024-12-02,89.52,completed
36034,1931,2024-10-01,106.5,completed
36035,8892,2024-05-01,118.8,completed
36036,3818,2024-06-06,105.05,completed
36037,6592,2024-11-30,144.37,completed
36038,1127,2024-04-04,22.63,completed
36039,5649,2024-02-06,235.92,completed
36040,2861,2024-06-07,103.29,completed
36041,8169,2024-03-18,44.45,cancelled
36042,216,2024-11-17,73.66,completed
36043,4913,2024-02-06,66.14,completed
36044,7567,2024-03-06,60.41,completed
36045,9410,2024-08-19,148.39,completed
36046,3556,2024-06-28,23.74,cancelled
36047,3022,2024-05-22,41.33,cancelled
36048,4026,2024-11-19,57.86,cancelled
36049,6113,2024-05-16,41.11,completed
36050,2864,2024-06-23,145.35,refunded
36051,4206,2024-11-13,55.05,completed
36052,8581,2024-03-10,40.68,completed
36053,7257,2024-10-16,94.6,completed
36054,1315,2024-12-02,69.66,cancelled
36055,6758,2024-10-19,79.8,completed
36056,4841,2024-06-09,90.5,completed
36057,7120,2024-02-10,29.85,completed
36058,5722,2024-06-11,23.42,completed
36059,4347,2024-08-19,90.79,completed
36060,5020,2024-04-28,60.73,completed
36061,8273,2024-08-24,103.02,completed
36062,2026,2024-06-08,116.47,completed
36063,9369,2024-03-25,60.39,completed
36064,4572,2024-07-08,45.36,cancelled
36065,7976,2024-12-20,41.09,completed
36066,4265,2024-08-05,105.4,refunded
36067,5427,2024-07-15,24.16,completed
36068,6394,2024-01-28,99.42,completed
36069,8221,2024-02-04,52.57,completed
36070,3322,2024-08-10,120.25,completed
36071,6548,2024-11-21,15.12,completed
36072,5824,2024-12-12,46.75,refunded
36073,6200,2024-03-23,62.01,completed
36074,1056,2024-07-23,164.23,completed
36075,2465,2024-11-27,190.06,completed
36076,7354,2024-09-24,88.67,completed
36077,9058,2024-10-02,43.69,completed
36078,2688,2024-08-17,30.85,completed
36079,8155,2024-09-08,40.93,completed
36080,2356,2024-08-13,11.72,completed
36081,752,2024-12-10,40.81,cancelled
36082,9139,2024-08-15,66.44,completed
36083,9579,2024-01-21,61.98,completed
36084,5766,2024-06-01,57.83,completed
36085,1632,2024-07-24,95.26,completed
36086,5021,2024-03-05,122.44,completed
36087,2891,2024-09-27,36.23,refunded
36088,672,2024-01-19,19.2,completed
36089,886,2024-02-14,29.39,completed
36090,1106,2024-10-23,22.33,completed
36091,1792,2024-03-21,61.3,completed
36092,1124,2024-09-06,114.39,completed
36093,8822,2024-11-15,34.26,completed
36094,7583,2024-01-06,27.23,completed
36095,6757,2024-07-13,130.15,completed
36096,2607,2024-01-30,12.05,completed
36097,5174,2024-06-14,30.56,completed
36098,9692,2024-07-10,17.67,completed
36099,9241,2024-05-15,129.09,completed
36100,3768,2024-03-14,63.05,cancelled
36101,4027,2024-11-04,106.74,completed
36102,1086,2024-09-22,85.89,completed
36103,6121,2024-09-27,110.54,completed
36104,8647,2024-03-07,79.18,completed
36105,5674,2024-02-14,88.58,cancelled
36106,4333,2024-05-31,76.06,completed
36107,9777,2024-03-27,76.53,completed
36108,4021,2024-11-07,51.34,completed
36109,105,2024-09-25,88.46,completed
36110,6685,2024-03-16,9.21,cancelled
36111,8361,2024-06-12,77.66,completed
36112,6387,2024-12-23,64.8,completed
36113,2790,2024-02-16,161.68,cancelled
36114,9417,2024-11-07,126.15,completed
36115,2303,2024-11-21,248.2,cancelled
36116,9413,2024-04-04,113.32,refunded
36117,7083,2024-01-30,61.9,completed
36118,9671,2024-07-01,75.84,completed
36119,5123,2024-08-26,65.87,refunded
36120,9673,2024-11-30,8.36,completed
36121,7150,2024-07-23,117.71,completed
36122,5393,2024-05-07,94.43,completed
36123,6759,2024-04-13,180.21,completed
36124,5809,2024-08-12,43.97,completed
36125,3900,2024-01-15,12.6,completed
36126,1793,2024-10-19,87.31,completed
36127,1509,2024-11-25,154.07,completed
36128,5722,2024-01-18,201.75,completed
36129,8957,2024-04-30,6.32,completed
36130,1851,2024-09-24,30.88,cancelled
36131,4234,2024-08-21,42.13,completed
36132,7066,2024-11-20,62.01,completed
36133,8861,2024-01-22,50.9,completed
36134,9979,2024-04-04,98.69,completed
36135,2091,2024-07-03,147.57,completed
36136,4325,2024-09-18,107.7,completed
36137,7385,2024-03-04,43.09,completed
36138,3580,2024-08-21,8.9,completed
36139,8516,2024-05-18,92.81,completed
36140,1688,2024-10-18,77.42,completed
36141,2662,2024-04-24,127.78,completed
36142,4289,2024-05-24,138.08,cancelled
36143,3695,2024-07-19,154.55,completed
36144,3261,2024-10-28,27.54,completed
36145,2608,2024-05-09,127.21,completed
36146,4364,2024-07-14,69.53,completed
36147,7991,2024-03-28,5.97,completed
36148,3847,2024-05-12,20.68,completed
36149,4101,2024-09-26,132.75,completed
36150,5422,2024-06-12,33.22,completed
36151,914,2024-12-17,99.12,completed
36152,6168,2024-11-14,167.54,completed
36153,5159,2024-12-02,108.64,completed
36154,6605,2024-04-01,52.64,completed
36155,1959,2024-09-21,10.81,completed
36156,5229,2024-08-20,205.96,completed
36157,7897,2024-12-22,77.27,completed
36158,1984,2024-08-15,204.78,completed
36159,5339,2024-07-31,158.95,completed
36160,9723,2024-10-21,156.24,refunded
36161,7413,2024-11-18,110.51,cancelled
36162,779,2024-02-18,125.85,refunded
36163,8987,2024-02-29,80.8,completed
36164,3314,2024-07-06,42.29,completed
36165,3010,2024-11-26,35.39,completed
36166,1197,2024-04-18,115.03,completed
36167,9090,2024-10-11,79.06,completed
36168,7425,2024-03-25,204.26,cancelled
36169,1310,2024-08-22,32.34,completed
36170,9177,2024-09-02,76.33,completed
36171,610,2024-02-29,19.31,completed
36172,2530,2024-02-26,100.06,completed
36173,8832,2024-12-19,7.82,completed
36174,8449,2024-05-05,83.16,completed
36175,9554,2024-10-28,79.84,completed
36176,1048,2024-12-12,54.93,completed
36177,5443,2024-05-12,196.28,completed
36178,7441,2024-02-11,97.63,completed
36179,1089,2024-06-19,38.21,completed
36180,7067,2024-11-10,96.2,completed
36181,8842,2024-04-15,77.94,cancelled
36182,9886,2024-01-28,113.01,completed
36183,5238,2024-11-19,71.11,completed
36184,4859,2024-08-21,323.14,completed
36185,5433,2024-09-29,87.16,completed
36186,7489,2024-10-14,41.66,completed
36187,5061,2024-03-12,70.8,completed
36188,849,2024-05-05,33.58,completed
36189,1471,2024-08-04,29.35,completed
36190,9899,2024-12-07,141.84,completed
36191,2003,2024-12-07,62.41,completed
36192,5513,2024-01-26,189.36,cancelled
36193,3635,2024-09-01,58.46,refunded
36194,2867,2024-10-14,68.27,refunded
36195,3168,2024-11-23,97.15,completed
36196,9758,2024-12-16,130.52,completed
36197,5101,2024-11-18,94.55,completed
36198,1315,2024-04-08,92.24,completed
36199,4766,2024-11-19,36.04,completed
36200,4890,2024-07-10,112.53,completed
36201,7994,2024-12-02,16.06,completed
36202,8904,2024-06-12,147.32,cancelled
36203,7791,2024-12-14,1.62,cancelled
36204,1195,2024-03-10,103.91,completed
36205,3898,2024-12-17,29.66,completed
36206,5722,2024-12-29,51.52,refunded
36207,781,2024-02-11,32.03,completed
36208,6724,2024-11-14,45.65,completed
36209,4113,2024-09-30,45.41,cancelled
36210,510,2024-03-11,35.88,completed
36211,2696,2024-10-01,175.6,completed
36212,3355,2024-03-13,10.88,completed
36213,5640,2024-06-06,106.5,completed
36214,2029,2024-11-10,134.3,completed
36215,9993,2024-01-15,8.71,cancelled
36216,6024,2024-02-17,30.65,completed
36217,6919,2024-09-27,33.5,completed
36218,7584,2024-07-29,129.9,completed
36219,443,2024-06-02,67.38,completed
36220,3384,2024-03-31,49.1,completed
36221,7046,2024-08-09,40.87,completed
36222,2312,2024-08-20,39.71,completed
36223,5839,2024-04-11,103.74,completed
36224,4051,2024-05-19,38.61,completed
36225,2291,2024-04-10,11.25,completed
36226,4134,2024-02-07,55.24,completed
36227,343,2024-11-16,27.49,completed
36228,3463,2024-03-21,35.65,refunded
36229,6933,2024-10-07,42.52,completed
36230,1384,2024-10-27,24.38,completed
36231,4373,2024-08-03,94.41,completed
36232,1174,2024-04-07,12.36,refunded
36233,4632,2024-05-03,152.94,completed
36234,9030,2024-03-31,50.5,refunded
36235,8288,2024-02-06,61.84,completed
36236,5036,2024-05-01,41.4,completed
36237,6930,2024-05-31,72.55,completed
36238,6954,2024-03-25,17.62,cancelled
36239,8452,2024-10-28,79.15,completed
36240,3524,2024-01-21,43.45,completed
36241,2952,2024-08-22,89.42,completed
36242,4347,2024-04-04,173.24,completed
36243,3861,2024-01-04,88.97,completed
36244,268,2024-12-13,18.13,cancelled
36245,6953,2024-10-26,124.2,completed
36246,3335,2024-11-07,40.88,completed
36247,5940,2024-07-01,46.77,completed
36248,7175,2024-08-20,54.61,completed
36249,718,2024-06-04,155.47,completed
36250,3469,2024-07-21,77.23,completed
36251,3802,2024-09-13,42.05,completed
36252,37,2024-10-13,131.89,completed
36253,2735,2024-05-11,110.95,completed
36254,4025,2024-10-28,78.35,completed
36255,7300,2024-08-29,79.54,completed
36256,326,2024-01-18,54.98,completed
36257,6442,2024-09-09,26.18,completed
36258,5583,2024-08-16,61.63,completed
36259,8611,2024-06-15,178.96,refunded
36260,678,2024-09-27,180.83,cancelled
36261,7259,2024-09-13,20.25,completed
36262,3214,2024-04-28,104.98,completed
36263,2069,2024-05-20,49.31,completed
36264,4971,2024-12-08,38.44,completed
36265,5647,2024-11-02,69.65,completed
36266,443,2024-08-12,39.44,completed
36267,1208,2024-07-28,44.54,completed
36268,7465,2024-06-29,80.52,completed
36269,743,2024-02-22,117.58,completed
36270,8692,2024-09-01,166.61,completed
36271,4668,2024-04-17,20.45,completed
36272,5611,2024-12-21,140.47,completed
36273,2242,2024-10-10,130.44,completed
36274,1331,2024-01-13,258.9,completed
36275,8033,2024-08-06,114.44,completed
36276,3557,2024-10-17,18.22,cancelled
36277,490,2024-08-25,67.54,completed
36278,8090,2024-08-23,78.38,completed
36279,4812,2024-12-02,108.18,completed
36280,9827,2024-03-09,69.14,completed
36281,2573,2024-09-29,41.37,completed
36282,1432,2024-02-11,49.95,completed
36283,6770,2024-06-27,201.67,completed
36284,612,2024-07-06,173.53,completed
36285,5677,2024-09-04,94.41,completed
36286,3066,2024-10-28,22.55,completed
36287,6983,2024-12-12,70.27,completed
36288,7176,2024-03-14,33.41,completed
36289,9939,2024-05-07,66.7,completed
36290,2426,2024-09-09,47.92,completed
36291,2698,2024-10-22,83.16,completed
36292,7793,2024-12-25,127.51,cancelled
36293,1782,2024-02-06,204.73,completed
36294,8979,2024-06-11,110.31,cancelled
36295,1136,2024-06-04,66.24,completed
36296,9136,2024-07-16,50.5,completed
36297,456,2024-01-25,118.06,completed
36298,8053,2024-01-26,50.29,completed
36299,9434,2024-12-06,30.24,completed
36300,759,2024-03-21,48.46,cancelled
36301,4770,2024-03-24,47.82,refunded
36302,5843,2024-08-29,77.41,cancelled
36303,5047,2024-07-01,21.61,completed
36304,6830,2024-03-15,132.36,completed
36305,3127,2024-12-28,100.49,completed
36306,3760,2024-06-15,53.74,completed
36307,6866,2024-06-24,39.67,completed
36308,8273,2024-01-12,30.44,completed
36309,1725,2024-07-04,136.58,completed
36310,7156,2024-09-25,146.28,completed
36311,6880,2024-02-22,247.15,refunded
36312,7393,2024-02-17,54.07,completed
36313,7798,2024-07-04,14.61,completed
36314,1092,2024-09-12,85.96,refunded
36315,287,2024-03-28,77.32,completed
36316,4228,2024-10-01,48.24,completed
36317,9284,2024-04-24,154.8,completed
36318,5934,2024-01-05,30.63,completed
36319,5802,2024-10-01,131.84,completed
36320,604,2024-12-23,42.78,completed
36321,3935,2024-03-11,36.88,refunded
36322,3078,2024-04-28,250.16,completed
36323,1202,2024-02-21,71.16,completed
36324,1135,2024-09-09,113.11,completed
36325,3429,2024-03-07,132.7,completed
36326,4015,2024-09-08,159.52,cancelled
36327,8145,2024-03-07,108.49,completed
36328,7793,2024-10-12,105.9,completed
36329,6497,2024-11-26,40.88,completed
36330,9877,2024-04-15,17.03,completed
36331,9325,2024-02-06,48.91,completed
36332,3909,2024-09-24,97.63,completed
36333,5608,2024-08-27,53.05,cancelled
36334,52,2024-07-22,165.87,completed
36335,8915,2024-12-07,37.53,cancelled
36336,8084,2024-11-03,197.43,completed
36337,9565,2024-11-22,38.66,completed
36338,4325,2024-10-07,42.16,completed
36339,3678,2024-03-30,88.98,completed
36340,7593,2024-11-10,13.12,cancelled
36341,7825,2024-11-10,39.37,completed
36342,4371,2024-01-24,26.08,completed
36343,2796,2024-06-08,60.29,completed
36344,6876,2024-09-18,33.34,completed
36345,7984,2024-12-20,31.24,completed
36346,9958,2024-04-05,271.96,completed
36347,5341,2024-03-12,125.47,completed
36348,8684,2024-10-11,47.92,completed
36349,9352,2024-04-01,100.0,completed
36350,6876,2024-06-17,82.97,completed
36351,1543,2024-05-01,78.57,completed
36352,3439,2024-04-29,84.77,completed
36353,7820,2024-12-16,28.68,completed
36354,9851,2024-01-06,115.43,completed
36355,9745,2024-02-06,49.57,completed
36356,952,2024-12-12,69.38,completed
36357,6392,2024-07-30,129.57,completed
36358,8272,2024-02-08,77.63,cancelled
36359,5965,2024-09-08,16.98,completed
36360,4536,2024-11-03,29.15,completed
36361,7483,2024-04-30,38.23,completed
36362,2340,2024-04-22,16.84,completed
36363,2601,2024-04-14,202.1,completed
36364,7632,2024-03-06,62.31,completed
36365,5477,2024-04-25,61.13,completed
36366,1625,2024-10-22,130.72,completed
36367,1123,2024-08-02,20.55,completed
36368,9121,2024-12-04,65.54,completed
36369,8646,2024-11-27,23.28,completed
36370,1321,2024-04-15,129.07,completed
36371,7191,2024-03-01,99.66,completed
36372,8286,2024-09-16,85.99,completed
36373,3416,2024-09-16,110.45,cancelled
36374,2605,2024-01-12,32.31,completed
36375,4860,2024-03-02,22.95,completed
36376,895,2024-09-26,119.28,completed
36377,3433,2024-04-18,53.74,completed
36378,1098,2024-04-05,77.02,completed
36379,7585,2024-11-09,229.59,completed
36380,8082,2024-11-20,152.39,completed
36381,5216,2024-10-19,139.38,completed
36382,6996,2024-05-22,27.3,completed
36383,7294,2024-01-03,47.3,completed
36384,9704,2024-09-27,115.27,completed
36385,1671,2024-08-21,107.31,completed
36386,7796,2024-04-29,17.67,cancelled
36387,5482,2024-06-19,28.97,completed
36388,7590,2024-06-08,104.01,completed
36389,2390,2024-05-16,74.0,refunded
36390,6619,2024-09-29,138.31,completed
36391,8307,2024-12-13,7.37,completed
36392,9510,2024-12-30,66.44,completed
36393,4738,2024-02-05,45.64,cancelled
36394,4828,2024-02-15,137.95,cancelled
36395,8529,2024-09-16,75.72,completed
36396,478,2024-10-12,47.34,completed
36397,4468,2024-07-18,154.63,completed
36398,2218,2024-06-14,99.54,completed
36399,5396,2024-09-12,45.42,completed
36400,3950,2024-01-26,64.65,completed
36401,9939,2024-05-10,36.29,completed
36402,2216,2024-06-10,25.15,completed
36403,7428,2024-04-16,63.78,cancelled
36404,5553,2024-01-04,132.15,completed
36405,7829,2024-08-25,57.29,completed
36406,6378,2024-11-07,104.74,cancelled
36407,6373,2024-08-11,32.13,cancelled
36408,848,2024-04-20,23.91,completed
36409,3914,2024-02-10,32.01,cancelled
36410,5224,2024-04-29,10.93,completed
36411,9137,2024-07-11,86.08,completed
36412,1247,2024-05-16,27.68,completed
36413,8000,2024-03-15,29.88,completed
36414,2910,2024-08-29,90.35,completed
36415,3738,2024-07-28,45.58,completed
36416,629,2024-08-28,171.17,completed
36417,2730,2024-10-01,78.06,refunded
36418,8199,2024-01-26,6.53,completed
36419,4108,2024-12-14,30.31,completed
36420,2371,2024-03-15,14.02,completed
36421,7418,2024-06-30,220.31,completed
36422,1479,2024-01-16,33.67,completed
36423,2238,2024-05-04,34.39,completed
36424,8023,2024-04-30,50.04,cancelled
36425,751,2024-11-18,74.18,completed
36426,5761,2024-09-04,26.99,completed
36427,1787,2024-02-22,60.03,cancelled
36428,8052,2024-04-26,42.85,completed
36429,4634,2024-11-21,50.65,completed
36430,870,2024-05-06,48.2,completed
36431,8710,2024-02-06,106.7,completed
36432,7911,2024-09-22,165.94,completed
36433,331,2024-09-03,8.31,completed
36434,7359,2024-08-30,205.04,completed
36435,6779,2024-01-22,108.44,completed
36436,5423,2024-07-16,43.99,completed
36437,6555,2024-12-19,64.8,completed
36438,8548,2024-11-16,29.02,refunded
36439,8688,2024-03-10,151.9,completed
36440,5838,2024-05-29,62.9,completed
36441,8345,2024-11-30,121.49,completed
36442,3496,2024-01-30,88.48,refunded
36443,2112,2024-09-16,12.2,refunded
36444,253,2024-12-16,210.4,cancelled
36445,4311,2024-11-15,100.73,completed
36446,7856,2024-10-29,67.99,completed
36447,616,2024-01-28,49.91,completed
36448,9448,2024-01-11,60.92,completed
36449,3059,2024-09-06,72.75,cancelled
36450,7314,2024-03-18,23.95,completed
36451,3965,2024-05-03,17.94,completed
36452,7999,2024-05-28,26.68,completed
36453,5339,2024-05-04,88.7,cancelled
36454,7608,2024-08-27,55.67,completed
36455,6984,2024-04-13,62.0,completed
36456,917,2024-03-11,30.57,completed
36457,943,2024-10-18,29.88,completed
36458,180,2024-08-12,14.45,completed
36459,9518,2024-08-18,92.79,completed
36460,4531,2024-03-09,67.1,completed
36461,5821,2024-01-14,80.03,completed
36462,7109,2024-09-03,201.08,cancelled
36463,4918,2024-03-08,125.62,completed
36464,9574,2024-04-03,28.46,completed
36465,80,2024-07-05,23.02,refunded
36466,7949,2024-05-28,200.69,completed
36467,4111,2024-10-03,74.32,completed
36468,8057,2024-05-28,40.19,completed
36469,3943,2024-06-17,184.57,completed
36470,2568,2024-08-14,155.53,completed
36471,4285,2024-09-14,10.68,cancelled
36472,9826,2024-12-29,57.74,completed
36473,6385,2024-06-13,82.7,completed
36474,9973,2024-08-20,79.56,completed
36475,3082,2024-03-08,137.43,refunded
36476,4747,2024-10-28,75.9,completed
36477,1633,2024-03-06,77.72,cancelled
36478,7855,2024-08-09,69.19,cancelled
36479,2572,2024-05-14,20.3,completed
36480,9489,2024-03-31,36.28,completed
36481,4022,2024-03-30,180.6,completed
36482,7641,2024-07-27,39.04,cancelled
36483,2832,2024-05-29,214.78,completed
36484,2782,2024-02-06,24.87,cancelled
36485,227,2024-08-08,97.01,completed
36486,8372,2024-04-07,53.8,completed
36487,6545,2024-02-06,130.92,completed
36488,1618,2024-11-20,86.88,completed
36489,2119,2024-01-26,28.69,completed
36490,7170,2024-08-30,69.13,completed
36491,8474,2024-11-15,65.53,completed
36492,9109,2024-07-29,33.49,completed
36493,5402,2024-10-30,126.9,completed
36494,8930,2024-10-20,71.21,completed
36495,5092,2024-03-15,26.66,completed
36496,1186,2024-08-24,52.03,completed
36497,9615,2024-09-19,37.25,completed
36498,8282,2024-01-07,63.25,cancelled
36499,2688,2024-11-20,35.45,completed
36500,8567,2024-08-29,7.51,cancelled
36501,6503,2024-11-03,31.18,completed
36502,1225,2024-03-30,46.03,completed
36503,3707,2024-10-31,71.18,completed
36504,5228,2024-11-04,201.02,completed
36505,5385,2024-04-28,38.59,cancelled
36506,940,2024-02-19,110.67,cancelled
36507,7118,2024-04-18,59.38,cancelled
36508,2425,2024-09-10,26.96,completed
36509,7410,2024-09-02,69.58,completed
36510,8618,2024-11-29,178.6,completed
36511,634,2024-02-27,62.47,completed
36512,7012,2024-04-24,87.35,completed
36513,3652,2024-01-01,22.05,refunded
36514,5030,2024-05-27,72.68,cancelled
36515,8740,2024-06-13,33.65,completed
36516,6059,2024-09-18,93.72,completed
36517,5023,2024-03-10,10.88,completed
36518,826,2024-07-17,28.89,cancelled
36519,5331,2024-10-16,90.56,completed
36520,5414,2024-03-13,100.49,completed
36521,4760,2024-04-14,43.02,completed
36522,2292,2024-06-08,114.29,completed
36523,9012,2024-03-15,34.28,completed
36524,3997,2024-03-19,89.28,refunded
36525,7065,2024-11-09,76.2,cancelled
36526,3187,2024-04-26,14.11,completed
36527,5868,2024-09-18,234.96,cancelled
36528,7322,2024-07-19,143.01,completed
36529,9315,2024-07-28,90.4,completed
36530,8752,2024-08-22,246.13,completed
36531,7974,2024-03-30,124.96,completed
36532,3699,2024-04-02,34.58,completed
36533,5368,2024-04-09,123.58,completed
36534,4874,2024-03-22,74.62,refunded
36535,7139,2024-07-02,123.29,cancelled
36536,6858,2024-05-24,162.59,completed
36537,8997,2024-02-09,95.09,completed
36538,6503,2024-12-30,103.18,cancelled
36539,4897,2024-10-13,98.52,completed
36540,8302,2024-07-23,96.12,cancelled
36541,3341,2024-05-28,34.56,completed
36542,277,2024-06-18,49.24,completed
36543,4799,2024-12-16,10.92,cancelled
36544,6868,2024-08-25,162.56,completed
36545,6006,2024-04-08,99.46,completed
36546,2114,2024-10-11,86.67,completed
36547,2278,2024-01-15,67.48,completed
36548,727,2024-07-16,177.04,completed
36549,3105,2024-06-17,73.9,cancelled
36550,2999,2024-10-28,62.51,completed
36551,3257,2024-11-09,40.0,cancelled
36552,5313,2024-05-20,10.64,completed
36553,4183,2024-11-11,101.7,completed
36554,5010,2024-04-21,25.47,completed
36555,8593,2024-03-09,129.9,completed
36556,3277,2024-04-20,43.32,completed
36557,3479,2024-04-06,18.18,completed
36558,8379,2024-10-09,50.26,completed
36559,7563,2024-08-06,45.4,completed
36560,5814,2024-03-09,113.63,completed
36561,4723,2024-05-29,68.66,completed
36562,6073,2024-08-28,21.36,completed
36563,933,2024-02-21,29.95,completed
36564,9486,2024-08-03,12.96,completed
36565,7347,2024-05-08,56.64,cancelled
36566,4778,2024-05-13,105.67,cancelled
36567,8032,2024-01-09,95.08,completed
36568,6008,2024-06-23,79.81,completed
36569,1434,2024-04-14,8.51,completed
36570,8931,2024-03-20,41.2,completed
36571,2552,2024-05-12,234.72,completed
36572,5778,2024-11-14,118.15,completed
36573,1107,2024-11-19,125.35,completed
36574,238,2024-01-09,45.52,completed
36575,7487,2024-08-12,173.35,refunded
36576,2653,2024-11-30,56.06,completed
36577,5254,2024-05-14,22.14,completed
36578,2226,2024-03-04,21.16,completed
36579,80,2024-10-21,82.31,completed
36580,4230,2024-11-27,232.37,completed
36581,8287,2024-08-05,34.06,completed
36582,62,2024-09-03,159.05,completed
36583,4813,2024-12-16,59.23,completed
36584,9820,2024-12-29,249.56,completed
36585,3436,2024-07-22,88.29,completed
36586,5121,2024-11-09,184.08,completed
36587,9954,2024-08-29,94.14,completed
36588,8498,2024-05-24,75.82,completed
36589,7897,2024-08-24,45.1,completed
36590,5614,2024-04-15,28.43,completed
36591,2199,2024-12-07,57.14,completed
36592,2435,2024-12-23,38.1,completed
36593,8131,2024-07-05,100.44,completed
36594,8897,2024-11-23,52.53,completed
36595,650,2024-09-02,23.06,completed
36596,4264,2024-12-02,82.56,completed
36597,9434,2024-01-04,7.85,completed
36598,1075,2024-04-06,60.82,completed
36599,8795,2024-08-09,172.84,completed
36600,1633,2024-06-14,37.53,completed
36601,7446,2024-11-09,41.65,completed
36602,2007,2024-12-17,53.17,completed
36603,4903,2024-08-22,147.27,completed
36604,1061,2024-12-05,102.13,completed
36605,4217,2024-06-12,20.47,completed
36606,7496,2024-04-20,81.44,completed
36607,8594,2024-05-06,177.36,completed
36608,8342,2024-03-22,156.29,completed
36609,3855,2024-05-05,45.19,refunded
36610,7781,2024-08-21,36.67,completed
36611,5805,2024-02-07,166.87,completed
36612,6868,2024-11-22,74.5,completed
36613,5818,2024-11-30,21.08,completed
36614,1068,2024-07-01,92.36,completed
36615,6825,2024-06-06,191.98,completed
36616,7028,2024-05-07,118.45,cancelled
36617,1564,2024-01-18,81.3,completed
36618,2908,2024-04-10,88.38,completed
36619,8826,2024-06-26,179.86,completed
36620,8174,2024-02-18,124.92,cancelled
36621,2895,2024-11-07,19.18,completed
36622,2085,2024-08-01,21.83,completed
36623,7276,2024-07-22,149.15,completed
36624,6868,2024-03-19,84.09,completed
36625,5633,2024-01-02,285.69,cancelled
36626,7153,2024-01-15,34.13,completed
36627,4801,2024-10-22,98.45,completed
36628,6527,2024-08-17,88.07,completed
36629,5294,2024-11-05,119.99,completed
36630,7726,2024-08-16,237.93,completed
36631,6764,2024-05-12,40.34,completed
36632,8319,2024-04-16,110.38,completed
36633,8933,2024-02-22,27.76,refunded
36634,5246,2024-08-01,82.29,completed
36635,556,2024-07-16,228.2,completed
36636,3275,2024-06-25,37.24,cancelled
36637,9820,2024-03-23,204.7,completed
36638,8998,2024-12-28,43.77,completed
36639,6068,2024-04-16,127.38,cancelled
36640,8261,2024-04-20,1.96,refunded
36641,9484,2024-10-14,78.03,completed
36642,7054,2024-10-10,6.08,completed
36643,9695,2024-08-25,40.66,refunded
36644,8784,2024-09-07,128.12,completed
36645,4532,2024-06-05,51.91,cancelled
36646,9406,2024-09-16,42.5,completed
36647,1606,2024-05-26,68.68,completed
36648,271,2024-07-19,39.47,completed
36649,6028,2024-06-17,75.68,refunded
36650,6321,2024-06-15,139.62,completed
36651,3398,2024-06-23,64.36,completed
36652,5118,2024-08-16,70.07,completed
36653,9421,2024-07-28,102.27,completed
36654,64,2024-08-25,206.71,completed
36655,4448,2024-08-13,108.72,cancelled
36656,4075,2024-04-10,83.35,completed
36657,6152,2024-06-26,88.71,completed
36658,493,2024-01-07,5.24,completed
36659,8838,2024-06-07,67.8,completed
36660,2833,2024-09-29,22.45,completed
36661,4989,2024-02-11,257.69,completed
36662,4200,2024-06-26,27.73,completed
36663,7272,2024-09-28,25.2,completed
36664,9727,2024-11-27,89.58,completed
36665,8244,2024-11-28,29.79,completed
36666,7216,2024-09-06,47.15,completed
36667,6166,2024-01-09,90.53,completed
36668,4062,2024-12-04,63.23,completed
36669,4669,2024-12-01,61.43,cancelled
36670,4237,2024-12-02,23.57,cancelled
36671,1985,2024-11-28,22.16,completed
36672,8406,2024-06-17,40.76,completed
36673,4233,2024-08-14,87.02,completed
36674,1822,2024-01-20,54.06,completed
36675,4039,2024-02-03,56.65,cancelled
36676,1713,2024-11-24,34.65,completed
36677,3327,2024-04-11,68.3,completed
36678,3280,2024-08-29,31.98,completed
36679,4849,2024-06-20,42.67,completed
36680,1999,2024-12-18,110.2,completed
36681,6641,2024-02-01,121.8,cancelled
36682,9602,2024-02-01,14.21,completed
36683,7420,2024-01-11,55.47,completed
36684,7579,2024-10-21,84.31,cancelled
36685,9502,2024-03-24,126.49,completed
36686,9722,2024-11-06,220.2,completed
36687,9703,2024-07-22,37.07,cancelled
36688,8569,2024-04-11,138.03,completed
36689,8952,2024-11-05,57.89,completed
